main_category,sub_category,book_id,book_title,book_author,publisher,publish_date,aladin_price,aladin_star,aladin_review,kyobo_price,kyobo_star,kyobo_review,yes24_price,yes24_star,yes24_review,interpark_price,interpark_star,interpark_review
건강,질병치료/예방,7240911,아로마테라피 교과서,와다 후미오,이아소,2013.06.25,15750,9.6,5,15750,9.7,0,17500,8.7,7,15750,10.0,0
건강,질병치료/예방,14520108,우리가 몰랐던 면역혁명의 놀라운 비밀,아보 토오루 후나세 슈운스케 기준성,중앙생활사,2019.02.22,12600,10.0,3,12600,10.0,0,14000,10.0,1,12600,0.0,0
건강,질병치료/예방,10495662,나는 대한민국 물리치료사다,이문환,책과나무,2016.04.01,11700,0.0,0,11700,9.1,0,13000,8.0,1,11700,10.0,1
건강,질병치료/예방,14474964,짠맛의 힘,김은숙 장진기,앵글북스,2019.01.30,15750,9.3,16,15750,9.7,8,17500,9.2,21,15750,10.0,8
건강,질병치료/예방,18987350,가장 쉬운 8체질 자가진단,이상원,문예춘추사,2021.04.30,16200,10.0,6,16200,9.5,2,18000,9.8,11,16200,0.0,0
건강,질병치료/예방,14965837,근육이 연금보다 강하다,김헌경,비타북스,2019.06.05,13320,9.1,7,13320,9.4,3,14800,9.5,12,13320,9.0,6
건강,질병치료/예방,10145033,치유와 회복,데이비드 호킨스,판미동,2016.01.25,17550,9.8,9,17550,9.2,20,19500,9.4,13,17550,8.7,2
건강,질병치료/예방,15912277,뇌·신경 구조 교과서,노가미 하루오,보누스,2020.01.07,16020,9.7,13,16020,9.6,8,17800,9.4,20,16020,9.6,10
건강,질병치료/예방,14796068,맨발걷기의 기적,박동창,시간여행,2019.04.28,14400,9.4,19,14400,10.0,1,16000,9.3,25,14400,9.3,10
건강,질병치료/예방,7434467,새로 만든 내몸 사용설명서,마이클 로이젠 메멧 오즈,김영사,2014.02.14,14400,9.1,59,14400,9.6,25,16000,9.2,77,14400,9.1,49
건강,질병치료/예방,16298306,운동하는 물리치료사와 함께하는 30일 체형 교정,남궁형 유성현,한국경제신문i,2020.03.17,17100,9.8,43,16200,9.3,22,18000,9.6,56,16200,9.5,23
건강,질병치료/예방,6196254,현미밥채식,황성수,페가수스,2009.12.23,10800,8.6,30,10800,9.5,9,12000,8.6,33,10800,9.3,37
건강,질병치료/예방,16121996,당뇨병 치료 당뇨약에 기대지 마라,선재광,전나무숲,2020.01.30,17550,10.0,2,17550,9.4,1,19500,9.5,6,17550,10.0,1
건강,질병치료/예방,13458876,지방이 범인,콜드웰 에셀스틴,사이몬북스,2018.04.01,13500,9.2,10,13500,9.9,4,15000,8.9,14,13500,9.0,2
건강,질병치료/예방,6185507,암 식단 가이드,연세암센터 CJ프레시웨이 세브란스병원 영양팀,삼호미디어,2009.11.30,13500,9.7,6,13500,9.3,0,15000,8.9,8,13500,8.0,5
건강,질병치료/예방,6865559,내 몸이 최고의 의사다,임동규,에디터,2012.03.23,11700,8.9,9,11700,10.0,1,13000,8.4,11,11700,9.1,4
건강,질병치료/예방,14466898,윤홍식의 용호비결 강의,정렴,봉황동래,2019.01.11,18000,10.0,8,18000,9.8,0,20000,10.0,2,18000,0.0,0
건강,질병치료/예방,20383677,피 해독으로 만성질환 치료하기,선재광,전나무숲,2021.05.14,13500,10.0,4,13500,9.6,2,15000,10.0,9,13500,10.0,1
건강,질병치료/예방,12897442,암의 스위치를 꺼라,레이먼드 프랜시스,에디터,2017.12.15,16200,10.0,1,16200,9.2,0,18000,6.5,2,16200,8.0,1
건강,질병치료/예방,20864192,나는 101세 현역 의사입니다,다나카 요시오,한국경제신문,2021.08.25,12600,9.9,103,12600,9.5,8,14000,9.8,17,12600,9.3,3
건강,질병치료/예방,17603807,코로나 미스터리,김상수,에디터,2020.12.15,13500,9.4,49,13500,9.6,6,15000,9.6,25,13500,10.0,2
건강,질병치료/예방,15760360,오래도록 젊음을 유지하고 건강하게 죽는 법,스티븐 R. 건드리,브론스테인,2019.11.13,17820,9.0,14,17820,8.7,3,19800,9.2,23,17820,10.0,2
건강,질병치료/예방,19716145,너무 놀라운 작은 뇌세포 이야기,도나 잭슨 나카자와,브론스테인,2021.04.28,17820,9.2,8,17820,9.9,1,19800,9.4,6,17820,0.0,0
건강,질병치료/예방,12298403,대장암 수술 후 식사 가이드,삼성서울병원 대장암센터 삼성서울병원 영양팀,싸이프레스,2017.08.10,16920,0.0,0,16920,9.8,1,18800,10.0,1,16920,0.0,0
건강,질병치료/예방,22034737,메모리 코드,알렉산더 로이드,시공사,2022.02.17,16200,9.4,26,16200,9.8,2,18000,9.5,29,16200,10.0,3
건강,질병치료/예방,6364371,클린,알레한드로 융거,쌤앤파커스,2010.09.20,13500,8.4,42,13500,10.0,16,15000,8.4,50,13500,8.8,8
건강,질병치료/예방,20633834,킵 샤프 늙지 않는 뇌,산제이 굽타,니들북,2021.06.22,15300,9.4,25,15300,8.8,11,17000,9.6,34,15300,9.5,8
건강,질병치료/예방,65528,죽은 의사는 거짓말을 하지 않는다,Joel Wallach,꿈과의지,2002.04.05,9000,6.0,2,9000,10.0,0,10000,7.1,11,9000,8.5,6
건강,질병치료/예방,7185542,의사의 반란,신우섭,에디터,2013.04.15,12600,8.8,25,12600,10.0,5,14000,9.4,14,12600,8.8,10
건강,질병치료/예방,20506334,암은 병이 아니다,안드레아스 모리츠,에디터,2021.05.15,16200,10.0,1,16200,10.0,1,18000,9.8,9,16200,0.0,0
건강,질병치료/예방,17012828,건강과 치유의 비밀,안드레아스 모리츠,에디터,2020.11.11,34200,9.6,5,34200,8.2,1,38000,9.5,8,34200,0.0,0
건강,질병치료/예방,21289835,몸에서 자연으로 마음에서 우주로,고미숙,북튜브,2021.11.25,18000,10.0,4,18000,10.0,0,20000,9.0,6,18000,0.0,0
건강,질병치료/예방,12198534,신경 청소 혁명,구도 치아키,비타북스,2017.07.05,12600,10.0,9,12600,9.3,2,14000,9.7,23,12600,9.6,13
건강,질병치료/예방,21159475,허리 좀 펴고 삽시다,기쿠치 신이치 가네오카 고지 와타라이 고지 요시하라 기요시 와타나베 고타,포레스트북스,2021.10.25,13500,9.6,32,13500,7.0,2,15000,9.6,24,13500,9.6,5
건강,질병치료/예방,16348051,이기는 몸,이동환,쌤앤파커스,2020.05.15,14400,9.6,66,14400,9.5,1,16000,9.6,72,14400,9.6,19
건강,질병치료/예방,6730995,의식 혁명,데이비드 호킨스,판미동,2011.09.02,15300,7.6,44,15300,9.2,23,17000,7.8,40,15300,8.7,32
건강,질병치료/예방,17982603,밤의 숨소리,상담사 치아,피카(FIKA),2021.02.26,14850,9.5,26,14850,10.0,9,16500,9.4,27,14850,10.0,6
건강,질병치료/예방,13016306,SNPE 바른자세 척추운동,최중기 윤지유,바른몸만들기,2018.12.20,22500,9.8,37,22500,8.3,16,25000,9.6,51,22500,9.8,13
건강,질병치료/예방,7372985,의사에게 살해당하지 않는 47가지 방법,곤도 마코토,더난출판사,2013.12.02,11700,8.5,60,11700,9.7,14,13000,8.3,47,11700,8.9,37
건강,질병치료/예방,20490555,오늘부터 수승화강,이승헌,한문화,2021.05.20,13500,10.0,2,13500,8.3,0,15000,9.4,3,13500,0.0,0
건강,질병치료/예방,12692106,통증혁명,존 사노,국일미디어,2017.10.24,11700,9.6,12,11700,9.2,2,13000,9.2,19,11700,9.0,9
건강,질병치료/예방,17891174,하루 3분 바라만 보면 눈이 좋아지는 책,히비노 사와코 하야시다 야스타카,유나,2021.02.20,8100,10.0,3,8100,10.0,5,9000,9.3,15,8100,9.3,3
건강,질병치료/예방,17665298,면역의 힘,제나 마치오키,윌북,2021.01.15,16200,8.4,11,16200,9.5,2,18000,9.9,8,16200,10.0,1
건강,질병치료/예방,7347795,비우고 낮추면 반드시 낫는다,전홍준,에디터,2013.11.11,13500,9.8,7,13500,9.4,4,15000,7.8,4,13500,8.7,6
건강,질병치료/예방,18904205,건강 불균형 바로잡기,닐 바너드,브론스테인,2021.04.14,17820,0.0,0,17820,9.7,0,19800,9.4,7,17820,0.0,0
건강,질병치료/예방,20672763,당뇨병을 이긴 사람들의 비밀,KBS 생로병사의비밀 제작팀,비타북스,2021.06.30,13500,10.0,1,13500,10.0,0,15000,8.0,1,13500,6.0,1
건강,질병치료/예방,16238147,잠든 당신의 뇌를 깨워라,황성혁 이영훈,북앤에듀,2020.01.20,17100,10.0,5,16200,10.0,2,18000,9.6,6,16200,9.6,5
건강,질병치료/예방,7045317,동의보감 몸과 우주 그리고 삶의 비전을 찾아서,고미숙,북드라망,2012.10.30,15300,9.5,32,15300,9.6,2,17000,7.9,16,15300,9.0,7
건강,질병치료/예방,21291081,열방약국 유방암 상담소,김훈하,리더북스,2021.11.15,14400,9.7,7,14400,9.6,2,16000,9.7,13,14400,10.0,2
건강,질병치료/예방,20790990,맨발로 걸어라,박동창,국일미디어,2021.07.24,15300,9.4,35,15300,10.0,12,17000,9.5,32,15300,9.5,4
건강,질병치료/예방,6623055,STOP! SMOKING,알렌 카,한언,2002.01.31,10800,9.3,14,10800,9.2,0,12000,8.8,8,10800,8.8,3
건강,질병치료/예방,12254080,고엔카의 위빳사나 명상,윌리엄 하트,김영사,2017.07.12,12600,8.7,23,12600,9.5,4,14000,9.0,18,12600,9.3,3
건강,질병치료/예방,16393838,자연치유 불변의 법칙,하비 다이아몬드,사이몬북스,2020.07.10,14400,9.5,8,14400,9.7,1,16000,9.8,12,14400,10.0,1
건강,질병치료/예방,13607889,나는 당신이 오래오래 걸었으면 좋겠습니다,다나카 나오키,포레스트북스,2018.05.21,12420,9.6,11,12420,8.3,1,13800,9.0,33,12420,9.3,3
건강,질병치료/예방,6441092,위암 수술 후 식사 가이드,연세 세브란스병원 위암클리닉 연세 세브란스병원 영양팀 CJ프레시웨이,싸이프레스,2011.01.05,20520,10.0,5,20520,9.5,1,22800,9.8,4,20520,9.6,4
건강,질병치료/예방,14093998,치매예방을 위한 뇌훈련 실버 인지놀이 워크북,윤소영,한국실버교육협회,2018.10.04,11250,10.0,1,11250,9.8,0,12500,9.0,14,11250,0.0,0
건강,질병치료/예방,14380853,시크릿! 건강 핸드북,장영,전나무숲,2019.01.09,11700,8.7,3,11700,9.5,3,13000,9.2,14,11700,10.0,5
건강,질병치료/예방,15767116,이왕재 교수의 비타민C 이야기,이왕재,라온누리,2019.11.12,15200,9.7,7,14400,10.0,2,16000,9.7,3,14400,0.0,0
건강,건강운동 기타,21402378,운동 말고 움직임 리셋,홍정기,EBS BOOKS,2022.01.05,14400,9.7,22,14400,9.8,2,16000,9.6,15,14400,0.0,0
건강,건강운동 기타,6619340,New 근육운동가이드,프레데릭 데라비에,삼호미디어,2016.12.30,19800,9.4,14,19800,9.7,2,22000,8.2,21,19800,9.4,12
건강,다이어트/미용,14093968,비만코드,제이슨 펑,시그마북스,2018.11.01,14400,9.5,8,14400,9.8,1,16000,9.7,8,14400,9.3,3
건강,건강운동 기타,201018,마라톤,제프 겔러웨이,전원문화사,2017.05.25,11700,0.0,0,11700,10.0,1,13000,8.0,1,11700,0.0,0
건강,건강운동 기타,13911036,기적의 장 스트레칭,오노 사키,북라이프,2018.08.25,11700,8.9,33,11700,9.8,11,13000,8.9,21,11700,8.6,9
건강,건강운동 기타,15987005,내 몸과의 전쟁,피지컬갤러리,책들의정원,2019.12.31,16200,9.2,22,16200,8.5,7,18000,8.6,33,16200,9.7,7
건강,건강운동 기타,12106028,문질러서 빠지지 않는 살은 없다,모토지마 사오리,비타북스,2017.06.08,12420,9.5,20,12420,9.2,15,13800,9.1,39,12420,9.5,17
건강,건강운동 기타,16437400,바르게 설 수 있다,온도니,북스고,2020.07.30,16020,9.3,13,16020,10.0,9,17800,9.2,23,16020,10.0,4
건강,건강운동 기타,16587776,김철언의 마라톤 100일 트레이닝,김철언,세개의소원,2020.08.19,11520,10.0,4,11520,10.0,0,12800,9.3,4,11520,10.0,1
건강,건강운동 기타,16340115,그 증상등 스트레칭이 해결해드립니다,요시다 가요,비타북스,2020.05.01,11700,9.5,12,11700,10.0,8,13000,9.5,26,11700,9.7,8
건강,건강운동 기타,11991635,근막 스트레칭,코이데토모히로,도어북,2017.04.28,11700,9.6,10,11700,7.9,49,13000,9.4,25,11700,9.5,7
건강,건강운동 기타,13758777,닥치고 데스런 스트레칭,장임태 조성준,더디퍼런스,2018.07.10,12420,8.7,3,12420,8.3,0,13800,9.2,12,12420,0.0,0
건강,건강운동 기타,12656787,엉덩이를 주무르기만 해도 통증의 90%는 사라진다,우다가와 겐이치,북스고,2017.10.20,12420,9.1,9,12420,9.6,1,13800,9.0,15,12420,9.1,9
건강,건강운동 기타,2532434,배꼽 호흡 건강 혁명,박희선,책세상,2006.10.25,11700,8.4,5,11700,10.0,0,13000,8.4,3,11700,10.0,1
건강,건강운동 기타,2122296,내손으로 하는 경혈지압 마사지 324,산차이원화,국일미디어,2006.04.01,21600,7.3,5,21600,8.3,0,24000,8.2,5,21600,9.0,4
건강,건강운동 기타,17359639,러너스 다이어리,김주은(러너제제),북커스,2020.11.30,16200,10.0,3,16200,7.5,0,18000,9.5,2,16200,0.0,0
건강,건강운동 기타,16684980,호흡력이야말로 인생 최강의 무기이다,오누키 타카시,청홍,2020.09.28,13500,10.0,3,13500,10.0,3,15000,9.5,9,13500,10.0,2
건강,건강운동 기타,16241123,하루 3분 기적의 지압 마사지,다케노우치 미쓰시,중앙생활사,2020.02.20,16200,10.0,1,16200,10.0,1,18000,10.0,1,16200,10.0,1
건강,건강운동 기타,8615556,김수자의 증세별 3분 발마사지,김수자,에포케,2015.01.05,16020,0.0,0,16020,10.0,0,17800,9.0,2,16020,9.0,1
건강,건강운동 기타,22334373,스트레칭이면 충분하다,박서희,리스컴,2022.04.11,11700,10.0,7,11700,10.0,7,13000,10.0,14,11700,0.0,0
건강,건강운동 기타,20937826,나는 울트라 러너다,심재덕,여름언덕,2021.09.21,13500,10.0,3,13500,10.0,0,15000,10.0,2,13500,10.0,2
건강,건강운동 기타,7629665,데일리 발레 클래스,임혜경,북스토리,2014.06.01,13500,9.7,13,13500,10.0,8,15000,9.0,19,13500,9.3,8
건강,건강운동 기타,14524382,림프 스트레칭,카토 마사토시,시사문화사,2019.02.22,10800,9.3,4,10800,8.7,1,12000,8.7,7,10800,8.7,1
건강,건강운동 기타,14931961,커넥트,이승헌,한문화,2019.06.10,13500,0.0,0,13500,8.0,6,15000,10.0,4,13500,6.0,1
건강,건강운동 기타,7108773,참호흡 선법,수신오도,팬덤북스,2012.12.30,13500,8.7,3,13500,9.2,0,15000,8.0,2,13500,10.0,1
건강,건강운동 기타,14196954,병원 가지 않고 통증 잡는 5분 스트레칭,피지컬갤러리,피오르드,2018.11.30,13500,9.2,17,13500,9.6,11,15000,9.2,27,13500,9.5,8
건강,건강운동 기타,13454505,15분의 기적,종철,에센조이,2018.03.22,12600,10.0,1,12600,9.5,1,14000,10.0,1,12600,0.0,0
건강,건강운동 기타,15768730,페이스 요가 바이블,다니엘 콜린스,프로제,2019.11.18,18900,10.0,1,18900,9.6,0,21000,10.0,2,18900,0.0,0
건강,건강운동 기타,14525099,대단한 스트레칭,사키타 미나,알에이치코리아,2019.02.14,11700,9.5,21,11700,9.9,4,13000,8.9,11,11700,9.3,6
건강,건강운동 기타,9886075,몸신의 바른 몸 3분 교정 체조,박숙희,비타북스,2015.12.05,12150,9.0,8,12150,9.0,7,13500,9.6,12,12150,10.0,4
건강,건강운동 기타,18058710,아무리 게을러도 스트레칭은 해야 한다,와다 기요카,루미너스,2021.03.10,11700,9.8,9,11700,10.0,4,13000,9.8,10,11700,10.0,1
건강,건강운동 기타,16237608,서울을 달리는 100가지 방법,러닝전도사 안정은 최진성,디스커버리미디어,2020.02.15,14850,10.0,3,14850,9.5,5,16500,10.0,6,14850,0.0,0
건강,건강운동 기타,18524076,만병을 물리치는 기적의 복뇌건강법,이여명,타오월드,2021.03.20,19800,10.0,3,19800,10.0,1,22000,10.0,1,19800,0.0,0
건강,건강운동 기타,11912026,기적의 속근육 스트레칭,윤제필,비타북스,2017.04.10,13500,9.3,18,13500,9.4,11,15000,9.6,51,13500,9.7,12
건강,건강운동 기타,14365342,몸이 뻣뻣한 사람을 위한 유연 강좌,나카노 제임스 슈이치,비타북스,2018.12.10,11700,9.1,18,11700,9.2,12,13000,9.4,30,11700,9.8,10
건강,건강운동 기타,7469206,마라톤교본,가와고에 마나부,삼호미디어,2014.04.10,13500,8.0,1,13500,8.1,0,15000,10.0,1,13500,8.0,1
건강,건강운동 기타,7321452,거북목 교정 운동,황상보,청림라이프,2013.10.05,11700,8.0,2,11700,10.0,1,13000,8.6,3,11700,9.5,0
건강,건강운동 기타,15261855,쓸모 있는 몸을 만드는 스트레칭,김성종 남기민,북스고,2019.07.31,12420,8.0,2,12420,9.5,3,13800,9.6,6,12420,10.0,3
건강,건강운동 기타,10185789,하루 10분 귀 마사지의 힘,최은하,마이크임팩트북스,2016.02.01,14400,10.0,1,14400,8.8,0,16000,9.4,6,14400,10.0,1
건강,건강운동 기타,22135943,8초 만에 통증 리셋,문교훈,다산라이프,2022.03.21,15300,9.8,14,15300,10.0,3,17000,9.8,16,15300,0.0,0
건강,건강운동 기타,16564100,내 몸이 예전 같지 않을 때 읽는 책,김유겸 최승홍,위즈덤하우스,2020.08.19,12600,9.7,19,12600,9.6,9,14000,9.5,20,12600,10.0,3
건강,건강운동 기타,21291760,체력 5% 생존 트레이닝,이시모토 데쓰로,좋은생각,2021.11.15,12150,10.0,14,12150,10.0,2,13500,9.3,11,12150,0.0,0
건강,건강운동 기타,16240479,림프순환이 좋아지는 토르소 마사지,이영숙,행복한마음,2020.02.10,13500,9.6,21,13500,10.0,15,15000,9.6,33,13500,9.1,8
건강,건강운동 기타,16348354,근육에 힘 좀 빼고 삽시다,사토 세이지,포레스트북스,2020.05.18,11700,8.8,6,11700,7.6,0,13000,8.9,11,11700,0.0,0
건강,건강운동 기타,14051723,죽기 전까지 걷고 싶다면 스쿼트를 하라,고바야시 히로유키,동양북스,2018.10.05,11520,8.8,10,11520,8.7,5,12800,8.9,22,11520,9.4,8
건강,건강운동 기타,10728250,하루 15분 기적의 림프 청소,김성중 심정묘,비타북스,2016.06.20,12600,9.1,7,12600,9.0,8,14000,8.7,23,12600,9.3,15
건강,건강운동 기타,7198127,태극선법,기우근,K-BOOKS,2020.09.09,13500,10.0,5,13500,8.3,5,15000,10.0,11,13500,10.0,2
건강,건강운동 기타,21166146,강남허준의 포인트 혈자리 스트레칭,박용환,싸이프레스,2021.11.05,16200,10.0,4,16200,8.3,2,18000,9.8,12,16200,10.0,1
건강,건강운동 기타,9126176,그레인 브레인,데이비드 펄머터,지식너머,2015.05.27,12600,9.1,40,12600,8.8,25,14000,8.8,66,12600,8.6,32
건강,건강운동 기타,8646734,단학,윤홍식,봉황동래,2015.01.11,14400,9.3,3,14400,9.6,0,16000,10.0,3,14400,0.0,0
건강,건강운동 기타,21367209,1분만 누르면 통증이 낫는 기적의 지압법,후쿠쓰지 도시키,길벗,2021.12.21,11700,9.8,39,11700,9.6,1,13000,9.8,52,11700,9.7,12
건강,건강운동 기타,16491909,피지컬갤러리의 하루 5분 내 몸 관리법,라이프에이드,시간과공간사,2020.09.10,17820,9.9,17,17820,9.7,9,19800,9.8,34,17820,9.7,7
건강,건강운동 기타,16848585,하루 1분 초간단 스트레칭,사와키 가즈타카,카시오페아,2020.10.14,10800,10.0,3,10800,9.0,3,12000,9.4,10,10800,10.0,1
건강,건강운동 기타,14466898,윤홍식의 용호비결 강의,정렴,봉황동래,2019.01.11,18000,10.0,8,18000,9.8,0,20000,10.0,2,18000,0.0,0
건강,건강운동 기타,21179942,내 얼굴 비대칭?,김담희,휴머니스트,2021.11.09,13500,10.0,8,13500,9.8,0,15000,10.0,5,13500,0.0,0
건강,건강운동 기타,21471165,통증 때려잡는 스트레칭,PT재석,센시오,2022.02.08,17010,9.7,34,17010,9.8,1,18900,9.5,29,17010,9.3,3
건강,건강운동 기타,6730995,의식 혁명,데이비드 호킨스,판미동,2011.09.02,15300,7.6,44,15300,9.2,23,17000,7.8,40,15300,8.7,32
건강,건강운동 기타,7327488,놓아버림,데이비드 호킨스,판미동,2013.10.10,17100,9.6,41,17100,9.1,1,19000,9.2,34,17100,9.7,10
건강,건강운동 기타,12320635,하루 7분,바카리 시사코,참돌,2017.07.31,2970,7.4,7,2970,9.2,5,880,9.2,10,2970,8.4,5
건강,건강운동 기타,4728976,차크라 힐링 핸드북,샤릴라 샤라먼,슈리크리슈나다스아쉬람,2008.07.30,13500,9.3,3,13500,2.5,0,15000,8.0,1,13500,10.0,1
건강,건강운동 기타,20875186,셀프경락,정지은,책밥,2021.08.24,14400,9.8,35,14400,10.0,20,16000,9.6,29,14400,10.0,5
건강,건강운동 기타,9078141,토세 쿄코의 가슴분수마사지,토세 쿄코,황금시간,2015.05.27,12150,8.0,1,12150,8.2,0,13500,8.0,8,12150,10.0,1
건강,건강운동 기타,14921689,죽기 전까지 병원 갈 일 없는 스트레칭,제시카 매튜스,동양북스,2019.05.22,12150,9.0,20,12150,8.9,13,13500,9.5,48,12150,9.5,15
건강,건강운동 기타,7408905,건강하게 오래 살려면 종아리를 주물러라,마키 다카코,나라원,2014.01.15,10800,8.3,7,10800,8.8,0,12000,8.6,5,10800,8.5,4
건강,건강운동 기타,2538976,경락 림프 마사지 핸드북,와타나베 게이코,아카데미북,2006.11.15,8100,8.0,4,8100,10.0,0,9000,8.0,2,8100,8.0,1
건강,건강운동 기타,16891518,통증 잡는 스트레칭,문훈기,예문아카이브,2020.10.27,14220,9.8,8,14220,10.0,8,15800,9.9,17,14220,0.0,0
건강,건강운동 기타,16108876,쓸모 있는 몸을 만드는 다리찢기 스트레칭,김성종 백민지,북스고,2020.01.22,12420,9.0,20,12420,9.7,14,13800,9.2,32,12420,8.7,6
건강,건강운동 기타,7331275,쉬운 경락 맛사지,고정환,학원문화사,2013.10.25,13500,0.0,0,13500,9.6,0,15000,8.0,6,13500,0.0,0
건강,건강운동 기타,7330562,디팩 초프라의 완전한 행복,디팩 초프라,한문화,2013.10.24,12600,8.7,9,12600,10.0,6,14000,8.9,15,12600,9.0,6
건강,건강운동 기타,6192690,호모 스피리투스,데이비드 호킨스,판미동,2009.12.04,19800,8.8,10,19800,9.5,21,22000,10.0,8,19800,10.0,1
건강,건강운동 기타,11760385,다리 일자 벌리기,에이코,한국경제신문사,2017.03.02,12150,7.7,38,12150,8.9,14,13500,7.9,59,12150,8.4,16
건강,건강운동 기타,6318446,칼 융과 차크라(지혜로 가는길 13),아놀드 비틀링어,슈리크리슈나다스아쉬람,2010.06.25,13500,0.0,0,13500,9.0,0,15000,8.0,1,13500,0.0,0
건강,건강운동 기타,15871770,탁상용 스트레칭북,브레이니 피트니스 랩,시간과공간사,2020.01.06,12420,9.3,21,12420,8.6,16,13800,9.6,38,12420,9.9,18
건강,건강운동 기타,16624919,힘든 하루였으니까 이완 연습,유미,휴머니스트,2020.09.02,12600,10.0,8,12600,10.0,0,14000,9.5,6,12600,0.0,0
건강,건강운동 기타,18830294,오늘부터 달리기를 합니다,이진이,한빛라이프,2021.03.25,13320,0.0,0,13320,9.2,0,14800,10.0,4,13320,10.0,1
건강,건강운동 기타,10786484,차크라의 힘,스와미 사라다난다,판미동,2016.06.30,13320,9.2,5,13320,8.8,1,14800,9.6,7,13320,9.0,2
건강,건강운동 기타,14641304,하체 밸런스 스트레칭,다카하시 유키,포레스트북스,2019.03.18,13950,8.0,1,13950,9.5,4,15500,8.4,8,13950,10.0,2
건강,건강운동 기타,6021606,의식 수준을 넘어서,데이비드 호킨스,판미동,2009.05.18,17100,7.7,7,17100,9.2,18,19000,8.8,4,17100,9.3,4
건강,건강운동 기타,4912700,내 안의 참나를 만나다,데이비드 호킨스,판미동,2008.10.09,15300,7.6,5,15300,9.3,18,17000,8.0,14,15300,10.0,3
건강,질병치료/예방,22207999,암의 역습,곤도 마코토,전나무숲,2022.03.24,13500,10.0,2,13500,7.5,2,15000,10.0,17,13500,10.0,1
건강,건강운동 기타,16367522,이완반응,허버트 벤슨,페이퍼로드,2020.05.28,14220,9.5,4,14220,10.0,2,15800,9.8,5,14220,0.0,0
건강,질병치료/예방,21139574,사라진 암,한상도,사이몬북스,2021.10.25,14400,9.4,7,14400,9.7,1,16000,10.0,8,14400,0.0,0
건강,다이어트/미용,9778770,굶지말고 해독하라,안드레아스 모리츠,에디터,2015.11.17,13050,7.0,2,13050,10.0,4,14500,8.7,6,13050,9.5,3
건강,다이어트/미용,18121852,에어프라이어 저탄수화물 다이어트 레시피,샘 딜라드,북드림,2021.03.15,21600,9.6,15,21600,9.8,4,24000,9.7,20,21600,10.0,6
건강,다이어트/미용,21120471,건강한 나를 지키는 시간 16:8,Joo Lee,지와수,2021.10.12,14400,9.9,15,14400,10.0,5,16000,9.6,11,14400,0.0,0
건강,다이어트/미용,13445095,한 그릇 집 밥 다이어트 레시피,최희정,비타북스,2018.03.23,11700,9.2,18,11700,9.2,12,13000,9.6,37,11700,9.8,6
건강,다이어트/미용,13183424,소피아의 필라테스 홈트,소피아,리스컴,2018.01.15,9000,9.8,84,9000,9.6,39,10000,9.8,24,9000,9.6,12
건강,다이어트/미용,16416221,진주의 한 그릇 키토식,진주,경향BP,2020.07.15,19350,9.7,19,19350,9.5,4,21500,10.0,22,19350,9.3,8
건강,다이어트/미용,10154749,닥치고 데스런,조성준,더디퍼런스,2016.02.01,15300,9.3,75,15300,9.6,2,17000,8.8,18,15300,8.0,1
건강,다이어트/미용,7234748,뱃살부터 빼셔야겠습니다,최성우,포북,2013.06.20,5400,8.6,43,5400,9.2,8,6000,9.4,24,5400,8.6,11
건강,다이어트/미용,20633779,유지어터 권미진의 먹으면서 빼는 다이어트 레시피,권미진,길벗,2021.06.21,15300,9.7,31,15300,10.0,10,17000,9.8,42,15300,10.0,6
건강,다이어트/미용,9220548,피부에 헛돈 쓰지 마라,함익병 옥지윤,중앙북스,2015.06.29,13500,8.7,18,13500,9.6,7,15000,8.9,26,13500,8.8,11
건강,다이어트/미용,10086843,뱃살 잡는 Low GL 다이어트 요리책,남기선 월간 더 라이트 공저 ,레시피팩토리,2016.01.13,13320,9.7,37,13320,8.5,1,14800,9.7,17,13320,9.8,9
건강,다이어트/미용,4498742,엘리 허먼의 필라테스 매트운동,엘리 허먼,대한미디어,2008.03.14,15000,10.0,2,13500,9.6,0,15000,10.0,1,13500,10.0,1
건강,다이어트/미용,16383803,쏘팟의 하나만 빼고 다 먹는 다이어트,이동훈(쏘팟),21세기북스,2020.06.22,14400,9.9,34,14400,10.0,19,16000,9.9,48,14400,9.9,19
건강,다이어트/미용,19728697,시크릿 마인드 다이어트,이지은 다이어트,북스고,2021.04.28,12150,10.0,18,12150,10.0,8,13500,9.4,23,12150,9.0,4
건강,다이어트/미용,6959044,저칼로리 식단 49일,윤선혜,부즈펌,2012.07.16,12150,7.7,18,12150,7.6,2,9450,7.0,1,12150,8.8,5
건강,다이어트/미용,20660731,샐러드 식판식,레시피 그린즈,세상풍경,2021.07.01,14850,0.0,0,14850,10.0,1,16500,9.9,8,14850,10.0,1
건강,다이어트/미용,22309265,하루 한 끼 다이어트 밀프렙,김수지,중앙북스,2022.04.05,16200,9.8,75,16200,9.9,8,18000,9.9,27,16200,0.0,0
건강,다이어트/미용,21348294,비만백서,앤서니 워너,브론스테인,2021.12.08,21600,0.0,0,21600,10.0,0,24000,10.0,1,21600,0.0,0
건강,다이어트/미용,20666107,다이어트는 왜 우리를 살찌게 하는가,샌드라 아모트,포레스트북스,2021.06.28,12600,9.3,23,12600,8.8,8,14000,9.3,16,12600,10.0,5
건강,다이어트/미용,22363073,이지애다,이지애,더블유미디어,2022.05.01,15300,9.7,7,15300,10.0,1,17000,9.6,10,15300,0.0,0
